Word,Level,Weight,Length,Start,End
Concept-to-text Generation via Discriminative Reranking,1,4.380526686543082,1,2013,
Parsing Word Associations And Typical Predicate-Argument Relations,1,8.525004697361704,8,1989,1996
Chinese Part-Of-Speech Tagging: One-At-A-Time Or All-At-Once? Word-Based Or Character-Based?,1,5.59224903387334,4,2005,2008
Chinese Segmentation And New Word Detection Using Conditional Random Fields,1,8.687785262979045,4,2005,2008
The LRC Machine Translation System,1,5.346268131897036,5,1986,1990
The CoNLL-2010 Shared Task: Learning to Detect Hedges and their Scope in Natural Language Text,1,9.596051125679518,3,2011,
Randomised Language Modelling for Statistical Machine Translation,1,4.628243187730025,5,2009,
Paraphrase Identification as Probabilistic Quasi-Synchronous Recognition,1,4.924909512942431,4,2010,
Experiments with a Higher-Order Projective Dependency Parser,1,5.9706774321876015,6,2008,
Lattice Minimum Bayes-Risk Decoding for Statistical Machine Translation,1,8.316027746770683,3,2009,2011
Forest-Based Translation,1,9.769042902429678,3,2009,2011
Using Syntax to Disambiguate Explicit Discourse Connectives in Text,1,3.943668089703905,3,2011,
CoNLL-2012 Shared Task: Modeling Multilingual Unrestricted Coreference in OntoNotes,1,10.173726378054212,2,2012,
Collection Of Spontaneous Speech For The ATIS Domain And Comparative Analyses Of Data Collected At MIT And TI,1,4.0460747623755084,2,1991,1992
A Property-Sharing Constraint In Centering,1,13.61632857542338,13,1987,1999
Automatic Verb Classification Based On Statistical Distributions Of Argument Structure,1,13.98877984120129,5,2002,2006
Tense As Discourse Anaphor,1,10.395035509309432,17,1988,2004
An Efficient Two-Pass Approach to Synchronous-CFG Driven Statistical MT,1,5.978136603112748,2,2008,2009
Discriminative Corpus Weight Estimation for Machine Translation,1,4.382605714182006,4,2010,
Log-Linear Models For Word Alignment,1,8.2536553301486,6,2005,2010
Towards The Automatic Identification Of Adjectival Scales: Clustering Adjectives According To Meaning,1,9.128509982145607,12,1994,2005
Exploiting Diverse Knowledge Sources Via Maximum Entropy In Named Entity Recognition,1,11.097793363938985,8,1998,2005
Using Classifier Features for Studying the Effect of Native Language on the Choice of Written Second Language Words,1,7.229857209908132,1,2013,
Semantic Roles for SMT: A Hybrid Two-Pass Model,1,6.093838949857211,3,2011,
Robust Bilingual Word Alignment For Machine Aided Translation,1,18.905737074581655,10,1994,2003
The Role Of Lexico-Semantic Feedback In Open-Domain Textual Question-Answering,1,7.616608092544783,5,2002,2006
Classifier Combination for Improved Lexical Disambiguation,1,16.065398417011686,7,1999,2005
Treebank Annotation Schemes and Parser Evaluation for German,1,4.575215150038641,3,2008,2010
Semantic-Based Transfer,1,5.748406797768795,3,1998,2000
Using Semantic Preferences To Identify Verbal Participation In Role Switching Alternations,1,9.426085934968922,5,2000,2004
Synchronous Binarization For Machine Translation,1,8.915136080499984,5,2006,2010
Structured Relation Discovery using Generative Models,1,7.0766827152980545,2,2012,
TDL - A Type Description Language For Constraint-Based Grammars,1,4.069072209189562,9,1995,2003
Improving Data Driven Wordclass Tagging by System Combination,1,17.718519322746463,5,1999,2003
An Efficient A* Search Algorithm For Statistical Machine Translation,1,5.719509224895397,5,2002,2006
Anaphora Resolution In Slot Grammar,1,9.028228198962136,7,1992,1998
A High-Performance Semi-Supervised Learning Method For Text Chunking,1,5.291074269011349,5,2006,2010
Stochastic Inversion Transduction Grammars And Bilingual Parsing Of Parallel Corpora,1,12.445642499658575,6,2003,2008
Word Sense Disambiguation Improves Statistical Machine Translation,1,8.211103471196402,3,2008,2010
Text Segmentation Using Exponential Models,1,4.105760120517043,6,1998,2003
Improving nonparameteric Bayesian inference: experiments on unsupervised word segmentation with adaptor grammars,1,6.818289727454687,4,2010,
A Phrase-Based Joint Probability Model For Statistical Machine Translation,1,14.388609334057396,5,2003,2007
Identifying Sources Of Opinions With Conditional Random Fields And Extraction Patterns,1,5.272904130131054,5,2006,2010
Arabic Finite-State Morphological Analysis And Generation,1,8.024935520057802,8,1998,2005
Bootstrapping,1,8.120041020359633,2,2003,2004
Counter-Training In Discovery Of Semantic Patterns,1,5.413308774812156,6,2004,2009
Open Language Learning for Information Extraction,1,4.928162209799619,1,2013,
Two Constraints On Speech Act Ambiguity,1,5.141069174589874,11,1989,1999
Centroid-Based Summarization Of Multiple Documents: Sentence Extraction Utility-Based Evaluation And User Studies,1,10.813917420714077,4,2001,2004
The Role Of The Hierarchy Of Activation In The Process Of Natural Language Understanding,1,5.5776612864102955,10,1985,1994
Disambiguating Highly Ambiguous Words,1,5.266687369302593,6,2000,2005
Word Translation Disambiguation Using Bilingual Bootstrapping,1,3.9945908442719507,4,2003,2006
Conceptual And Linguistic Decisions In Generation,1,4.686148024679605,10,1985,1994
Chinese Syntactic Reordering for Statistical Machine Translation,1,13.429217376924784,4,2008,2011
Automatic Pattern Acquisition For Japanese Information Extraction,1,4.687876723835469,4,2003,2006
Towards A Workbench For Acquisition Of Domain Knowledge From Natural Language,1,3.9780666984240054,6,1997,2002
Articles: Recognizing Contextual Polarity: An Exploration of Features for Phrase-Level Sentiment Analysis,1,6.818289727454706,4,2010,
Syntax Augmented Machine Translation Via Chart Parsing,1,13.23738613949331,3,2009,2011
Online Large-Margin Training Of Dependency Parsers,1,14.660120276444394,4,2006,2009
SRI: Description Of The JV-FASTUS System Used For MUC-5,1,5.292190324221152,7,1994,2000
Combining Clues For Word Alignment,1,5.611422566886311,3,2004,2006
A comparison of Bayesian estimators for unsupervised Hidden Markov Model POS taggers,1,6.026024844251309,2,2010,2011
Chunking With Support Vector Machines,1,23.312858291489782,6,2002,2007
Prepositional Phrase Attachment Through A Backed-Off Model,1,24.077376199882554,12,1995,2006
Using Semantic Roles to Improve Question Answering,1,5.136468665674647,4,2008,2011
Normal Form Theorem Proving For The Lambek Calculus,1,4.622442786740239,13,1990,2002
Exact Decoding of Phrase-Based Translation Models through Lagrangian Relaxation,1,4.864879527799767,2,2012,
Chart-Based Transfer Rule Application In Machine Translation,1,4.019672689708483,4,2001,2004
Unification-Based Multimodal Integration,1,5.822427907363483,5,1998,2002
Discovering Sociolinguistic Associations with Structured Sparsity,1,5.498638479851657,2,2012,
A Corpus-Based Investigation Of Definite Description Use,1,9.151479044985004,7,1999,2005
A Symmetrical Approach To Parsing And Generation,1,9.65594958930756,5,1991,1995
Unsupervised Learning of Narrative Schemas and their Participants,1,5.843938691429289,4,2010,
A Scalable Decoder for Parsing-Based Machine Translation with Equivalent Language Model State Maintenance,1,4.720571821014431,2,2009,2010
Machine Translation Divergences: A Formal Description And Proposed Solution,1,9.373092043452043,11,1995,2005
Improving Machine Learning Approaches To Coreference Resolution,1,10.699524004420818,4,2004,2007
Findings of the 2012 Workshop on Statistical Machine Translation,1,24.507967543064098,1,2013,
An Unsupervised Method For Word Sense Tagging Using Parallel Corpora,1,10.493515601259277,4,2003,2006
Recognizing Named Entities in Tweets,1,5.498638479851657,2,2012,
Preventing False Inferences,1,5.154175256593297,13,1986,1998
Chart Generation,1,5.237643868025851,12,1996,2007
Online Learning of Relaxed CCG Grammars for Parsing to Logical Form,1,5.217039322569333,5,2009,
Phrase Dependency Parsing for Opinion Mining,1,4.672027407045756,3,2011,
Generation As A Solution To Its Own Problem,1,4.118130175454063,7,1998,2004
Automatic Acquisition Of Domain Knowledge For Information Extraction,1,5.130503096124883,7,2001,2007
Data-Defined Kernels For Parse Reranking Derived From Probabilistic Models,1,4.003268041716318,2,2006,2007
Lexical Generalization in CCG Grammar Induction for Semantic Parsing,1,4.864879527799767,2,2012,
ROUGE: A Package For Automatic Evaluation Of Summaries,1,8.727475415746174,2,2008,2009
Learning with Compositional Semantics as Structural Inference for Subsentential Sentiment Analysis,1,7.015272802971466,2,2010,2011
Names And Similarities On The Web: Fact Extraction In The Fast Lane,1,3.989405376982985,4,2007,2010
Evaluating Parsing Strategies Using Standardized Parse Files,1,3.8379535696793328,9,1992,2000
Contextual Preferences,1,5.03489178885374,4,2008,2011
Examining The Role Of Linguistic Knowledge Sources In The Automatic Identification And Classification Of Reviews,1,5.409494709165243,3,2009,2011
A Word-To-Word Model Of Translational Equivalence,1,5.342904812335005,6,2001,2006
Open Information Extraction Using Wikipedia,1,6.7520336937746075,3,2011,
METEOR: An Automatic Metric for MT Evaluation with High Levels of Correlation with Human Judgments,1,9.1034702289827,4,2008,2011
The Third International Chinese Language Processing Bakeoff: Word Segmentation And Named Entity Recognition,1,5.151526188127178,1,2008,2008
Unsupervised Ontology Induction from Text,1,3.9086420649328066,3,2011,
Parsing Some Constrained Grammar Formalisms,1,6.942545109366934,7,1993,1999
A Flexible Corpus-Driven Model of Regular and Inverse Selectional Preferences,1,5.307215445427923,2,2012,
Selectional Preference And Sense Disambiguation,1,11.299347188555725,8,1998,2005
Using Multiple Knowledge Sources For Word Sense Discrimination,1,14.522134683668403,12,1993,2004
Distortion Models For Statistical Machine Translation,1,5.630064264960893,2,2007,2008
Parsing As Deduction,1,22.704134770570654,12,1984,1995
SemEval-2007 Task 04: Classification of Semantic Relations between Nominals,1,10.454097771726532,4,2007,2010
A Projection Extension Algorithm For Statistical Machine Translation,1,6.52811495295865,5,2004,2008
A Taxonomy For English Nouns And Verbs,1,8.400041210928578,16,1983,1998
Revisiting Context-based Projection Methods for Term-Translation Spotting in Comparable Corpora,1,5.68568850819395,3,2011,
TINA: A Natural Language System For Spoken Language Applications,1,12.216147870651149,10,1992,2001
Semantic Role Labeling Via FrameNet VerbNet And PropBank,1,4.015381902823133,4,2007,2010
A Model Of Plan Inference That Distinguishes Between The Beliefs Of Actors And Observers,1,12.09254021439375,12,1987,1998
Building A Shallow Arabic Morphological Analyser In One Day,1,3.9908086293894147,6,2003,2008
Textual Economy Through Close Coupling Of Syntax And Semantics,1,4.4495955750010125,5,1999,2003
Extracting Opinion Targets in a Single and Cross-Domain Setting with Conditional Random Fields,1,3.980244768572628,2,2012,
Simple Semi-supervised Dependency Parsing,1,13.049418798482172,5,2009,
Template-Based Information Extraction without the Templates,1,9.037889315376091,2,2012,
Active Learning For Statistical Natural Language Parsing,1,4.409094733812925,8,2003,2010
A Global Joint Model for Semantic Role Labeling,1,6.652265936309426,4,2010,
A Statistical Model For Multilingual Entity Detection And Tracking,1,8.794997205187613,4,2005,2008
CATiB: The Columbia Arabic Treebank,1,4.139072798522573,4,2010,
An Algorithm For Functional Uncertainty,1,7.544115720838574,13,1988,2000
Anaphora And Discourse Structure,1,6.647143009806788,5,2004,2008
University Of Sheffield: Description Of The LaSIE-II System As Used For MUC-7,1,8.427413386378863,6,2000,2005
OpenFst: An Open-Source Weighted Finite-State Transducer Library and its Applications to Speech and Language,1,5.185958956084937,2,2012,
Generating Connectives,1,6.765704657207081,7,1992,1998
Generation As Structure Driven Derivation,1,13.369181566441679,6,1989,1994
Unification Categorial Grammar: A Concise Extendable Grammar For Natural Language Processing,1,6.539950150997978,4,1989,1992
A Latent Variable Model for Geographic Lexical Variation,1,7.107501644755516,3,2011,
Combinatory Categorial Grammars: Generative Power And Relationship To Linear Context-Free Rewriting Systems,1,4.533130246912515,5,1989,1993
A Multi-Pass Sieve for Coreference Resolution,1,8.884988086921181,3,2011,
A Grain of Salt for the WMT Manual Evaluation,1,4.422555969023781,2,2012,
Robust Applied Morphological Generation,1,5.181852993524239,6,2000,2005
Coreference Resolution in a Modular Entity-Centered Model,1,8.209221679314359,3,2011,
HMM Word And Phrase Alignment For Statistical Machine Translation,1,5.166891853673853,4,2007,2010
The CoNLL 2008 Shared Task on Joint Parsing of Syntactic and Semantic Dependencies,1,19.010610083170825,5,2009,
Learning Semantic Constraints For The Automatic Discovery Of Part-Whole Relations,1,5.118498379279235,3,2004,2006
Word Sense Discrimination By Clustering Contexts In Vector And Similarity Spaces,1,5.085260445550659,3,2005,2007
Active Learning And The Total Cost Of Annotation,1,5.60923215461915,2,2006,2007
When Specialists and Generalists Work Together: Overcoming Domain Dependence in Sentiment Tagging,1,5.3713913994866775,4,2008,2011
Word Sense Disambiguation Using Conceptual Density,1,10.22794737091107,6,1997,2002
Training Phrase Translation Models with Leaving-One-Out,1,6.0411271259150725,3,2011,
Does Baum-Welch Re-Estimation Help Taggers?,1,9.118691863513828,10,1995,2004
What is the Jeopardy Model? A Quasi-Synchronous Grammar for QA,1,4.173987375704637,5,2009,
Strategie Selection For An ATN Syntactic Parser,1,4.041082191794541,8,1982,1989
Catching Metaphors,1,4.310974830398489,1,2013,
Structured Ramp Loss Minimization for Machine Translation,1,6.827709051454324,1,2013,
Exploiting Parse Structures for Native Language Identification,1,8.403912962106908,2,2012,
Joshua 4.0: Packing PRO and Paraphrases,1,3.9802447685726388,2,2012,
Concept Discovery From Text,1,5.047046374526558,3,2008,2010
Discourse Pragmatics And Ellipsis Resolution In Task-Oriented Natural Language Interfaces,1,5.306593257805053,8,1983,1990
Expressing Rhetorical Relations In Instructional Text: A Case Study Of The Purpose Relation,1,7.9174860947902905,5,1996,2000
Minimum Bayes Risk Combination of Translation Hypotheses from Alternative Morphological Decompositions,1,4.896867732800828,1,2010,2010
A Machine Learning Approach To Pronoun Resolution In Spoken Dialogue,1,4.627635902983034,5,2003,2007
The MIT Summit Speech Recognition System: A Progress Report,1,10.118164863640668,7,1989,1995
Recognizing Text Genres With Simple Metrics Using Discriminant Analysis,1,7.016362182472031,7,1997,2003
Studying the History of Ideas Using Topic Models,1,4.550006605419672,3,2011,
Robust Temporal Processing Of News,1,8.70515054297942,8,2001,2008
Helping Our Own: Text Massaging for Computational Linguistics as a New Shared Task,1,9.197119834601326,2,2012,
Large Language Models in Machine Translation,1,11.360261467923982,6,2008,
Efficient Parsing Of Highly Ambiguous Context-Free Grammars With Bit Vectors,1,4.647115552060942,5,2005,2009
Robust Textual Inference Via Graph Matching,1,4.615836940947379,5,2006,2010
Memory-Based Dependency Parsing,1,5.852530088639061,3,2006,2008
Corpus-Based Statistical Sense Resolution,1,12.659141596499355,11,1993,2003
Smoothing Of Automatically Generated Selectional Constraints,1,4.8114855067430415,7,1993,1999
Beyond Skeleton Parsing: Producing A Comprehensive Large-Scale General-English Treebank With Full Grammatical Analysis,1,5.628283413571717,4,1996,1999
Word Association Norms Mutual Information And Lexicography,1,30.29753111836658,10,1991,2000
Processing English With A Generalized Phrase Structure Grammar,1,6.163432727877103,5,1982,1986
Efficient Unsupervised Discovery Of Word Categories Using Symmetric Patterns And High Frequency Words,1,7.547806485049552,4,2007,2010
Learning Parse And Translation Decisions From Examples With Rich Context,1,5.939736410964716,7,1998,2004
A Gibbs Sampler for Phrasal Synchronous Grammar Induction,1,8.280009900784673,4,2010,
Statistical Sense Disambiguation With Relatively Small Corpora Using Dictionary Definitions,1,9.135820596360361,5,1996,2000
Distinguishing Word Senses In Untagged Text,1,6.481906266827032,10,1998,2007
Functional Centering,1,7.767584128341802,8,1997,2004
Strategies For Adding Control Information To Declarative Grammars,1,4.297638667982274,7,1991,1997
Hierarchical Phrase-Based Translation,1,41.99121743284672,5,2009,
Can I Finish? Learning When to Respond to Incremental Interpretation Results in Interactive Dialogue,1,4.2411272333333745,3,2011,
Language Identification for Creating Language-Specific Twitter Collections,1,3.8329066509751435,1,2013,
A Hybrid Japanese Parser With Hand-Crafted Grammar And Statistics,1,3.848508665870182,5,2001,2005
Overview of BioNLP Shared Task 2011,1,8.884988086921176,3,2011,
Confidence Estimation For Machine Translation,1,4.081848881479036,4,2010,
Formalism-Independent Parser Evaluation with CCG and DepBank,1,6.508453651842618,2,2007,2008
Subject-Dependent Co-Occurrence And Word Sense Disambiguation,1,8.429635957674487,8,1992,1999
Substring-Based Transliteration,1,4.186879584543357,3,2008,2010
Corpus-Based Induction Of Syntactic Structure: Models Of Dependency And Constituency,1,7.152950890348775,5,2009,
Question Answering Using Constraint Satisfaction: QA-By-Dossier-With-Contraints,1,4.091103897561068,3,2005,2007
Improving Statistical Language Model Performance With Automatically Generated Word Hierarchies,1,4.327738330488359,7,1997,2003
A Unification Method For Disjunctive Feature Descriptions,1,18.965058286098685,7,1988,1994
Word-Sense Disambiguation Using Statistical Models Of Roget's Categories Trained On Large Corpora,1,43.235435764014326,8,1993,2000
METEOR: An Automatic Metric For MT Evaluation With Improved Correlation With Human Judgments,1,17.692870287656582,5,2007,2011
SenseLearner: Minimally Supervised Word Sense Disambiguation For All Words In Open Text,1,6.1370882117172565,3,2005,2007
A Probabilistic Approach to Syntax-based Reordering for Statistical Machine Translation,1,4.908215751978325,3,2008,2010
Coupling Semi-Supervised Learning of Categories and Relations,1,4.280348729985704,4,2010,
Type-Based MCMC,1,4.124467724219758,3,2011,
The Replace Operator,1,6.362637440985777,5,1996,2000
Trainable Methods For Surface Natural Language Generation,1,7.289321094719252,6,2000,2005
Classification of Semantic Relationships between Nominals Using Pattern Clusters,1,5.595411017633665,2,2009,2010
Using The Web To Overcome Data Sparseness,1,7.6166080925447766,5,2002,2006
Generating A Grammar For Statistical Training,1,7.367904365143033,7,1991,1997
Information Retrieval Using Robust Natural Language Processing,1,5.443911963580804,6,1992,1997
Using Focus To Generate Complex And Simple Sentences,1,7.459251906991234,10,1985,1994
MITRE: Description Of The Alembic System Used For MUC-6,1,10.948438870349921,10,1996,2005
Unsupervised Large-Vocabulary Word Sense Disambiguation With Graph-Based Algorithms For Sequence Data Labeling,1,3.9653734432038026,3,2006,2008
Compiling And Using Finite-State Syntactic Rules,1,7.0215323987849425,11,1993,2003
Applying System Combination To Base Noun Phrase Identification,1,4.777798479626613,3,2001,2003
Detecting Subject Boundaries Within Text: A Language Independent Statistical Approach,1,4.204928028361483,5,1998,2002
Performance Of SRI'S DECIPHER (TM) Speech Recognition System On DARPA'S CSR Task,1,4.60170460271464,3,1992,1994
A Dictionary And Morphological Analyser For English,1,7.415390960096195,4,1987,1990
Discourse Processing Of Dialogues With Multiple Threads,1,5.323194814019825,4,1996,1999
DIALOGIC: A Core Natural-Language Processing System,1,4.823253214224307,3,1982,1984
Can Subcategorisation Probabilities Help A Statistical Parser,1,5.7582811358812265,4,1999,2002
A Uniform Method Of Grammar Extraction And Its Applications,1,4.186879584543356,7,2001,2007
Japanese Discourse And The Process Of Centering,1,12.672719399261009,10,1995,2004
Syntagmatic And Paradigmatic Representations Of Term Variation,1,4.835529617185452,6,1999,2004
Automatically Labeling Semantic Classes,1,6.41629371334457,2,2008,2009
NYU: Description Of The MENE Named Entity System As Used In MUC-7,1,5.966333699464897,6,1998,2003
Experiments In Constructing A Corpus Of Discourse Trees,1,6.844239845176544,7,1999,2005
Forest-Based Statistical Sentence Generation,1,9.591504376627377,9,2000,2008
A Pragmatics-Based Approach To Ellipsis Resolution,1,8.046884833173301,10,1990,1999
SemEval-2007 Task-17: English Lexical Sample SRL and All Words,1,5.352005900293975,3,2008,2010
Development And Evaluation Of A Broad-Coverage Probabilistic Grammar Of English-Language Computer Manuals,1,4.881532299310358,5,1993,1997
D-PATR: A Development Environment For Unification-Based Grammars,1,15.651344320598021,13,1987,1999
Efficient High-Performance Algorithms For N-Best Search,1,4.552956973953668,4,1991,1994
Pivot Approach for Extracting Paraphrase Patterns from Bilingual Corpora,1,5.695433239993966,5,2009,
Ungrammaticality And Extra-Grammaticality In Natural Language Understanding Systems,1,7.586042568853996,4,1980,1983
Word Sense Disambiguation Using A Second Language Monolingual Corpus,1,21.28001488303951,10,1995,2004
Parsing The LOB Corpus,1,19.315310558054005,8,1990,1997
Max-Margin Parsing,1,13.59641849753067,4,2005,2008
Automatic Evaluation Of Summaries Using N-Gram Co-Occurrence Statistics,1,19.56278977878447,3,2004,2006
Cut And Paste Based Text Summarization,1,4.233415965765228,2,2002,2003
Using Grammatical Relations To Compare Parsers,1,4.549947759402557,6,2003,2008
Modeling Local Coherence: An Entity-Based Approach,1,4.322380602515273,4,2010,
A Linear Observed Time Statistical Parser Based On Maximum Entropy Models,1,22.14479036231045,9,1998,2006
Stylometric Analysis of Scientific Articles,1,4.380526686543082,1,2013,
TTP: A Fast And Robust Parser For Natural Language,1,5.588369946094368,6,1992,1997
Tagging English Text With A Probabilistic Model,1,13.704377959366372,9,1995,2003
A Transition-Based System for Joint Part-of-Speech Tagging and Labeled Non-Projective Dependency Parsing,1,8.2143006291416,1,2013,
Learning Linear Ordering Problems for Better Translation,1,4.626145080979537,4,2010,
Extracting Paraphrases From A Parallel Corpus,1,13.739229968086255,4,2003,2006
Tree Edit Models for Recognizing Textual Entailments Paraphrases and Answers to Questions,1,4.613949383541121,2,2012,
Dialog Navigator: A Question Answering System Based On Large Text Knowledge Base,1,5.29013971275123,3,2003,2005
The Penn Treebank: Annotating Predicate Argument Structure,1,18.77426397836017,10,1997,2006
Towards Answering Opinion Questions: Separating Facts From Opinions And Identifying The Polarity Of Opinion Sentences,1,8.826488360796501,2,2005,2006
A New Method Of N-Gram Statistics For Large Number Of N And Automatic Extraction Of Words And Phrases From Large Text Data Of Japanese,1,8.706193323645717,6,1996,2001
It Makes Sense: A Wide-Coverage Word Sense Disambiguation System for Free Text,1,4.422555969023778,2,2012,
Categorial Unification Grammars,1,19.85206399730912,9,1986,1994
Knowledge-Free Induction Of Morphology Using Latent Semantic Analysis,1,7.693382881711823,4,2001,2004
Overview of Genia Event Task in BioNLP Shared Task 2011,1,6.3965755209701065,3,2011,
Coordinate Noun Phrase Disambiguation in a Generative Parsing Model,1,4.311240669424475,2,2008,2009
Evaluating a Focus-Based Approach to Anaphora Resolution,1,5.781929837451009,3,1999,2001
Constructing Corpora for the Development and Evaluation of Paraphrase Systems,1,4.636963878547552,3,2011,
First-Order Probabilistic Models for Coreference Resolution,1,5.082478701834397,6,2008,
Temporal Ontology And Temporal Reference,1,21.630396197598674,13,1988,2000
A Syntax-Directed Translator With Extended Domain Of Locality,1,8.531628827488317,5,2007,2011
Corpus-Based Identification Of Non-Anaphoric Noun Phrases,1,4.954038609429571,5,2000,2004
Using Corpus Statistics And WordNet Relations For Sense Identification,1,9.663443708788266,9,2000,2008
Contextualizing Semantic Representations Using Syntactically Enriched Vector Models,1,7.125101720856708,3,2011,
Learning Multilingual Subjective Language via Cross-Lingual Projections,1,4.532835469110004,2,2010,2011
Instance-Based Question Answering: A Data-Driven Approach,1,6.573301576440155,3,2005,2007
Multi-Modal Combinatory Categorial Grammar,1,4.116120620759258,6,2004,2009
Hedge Classification in Biomedical Texts with a Weakly Supervised Selection of Keywords,1,7.098023858346837,2,2009,2010
Dual Decomposition for Parsing with Non-Projective Head Automata,1,9.42100184292759,2,2012,
Wider Context by Using Bilingual Language Models in Machine Translation,1,3.980244768572628,2,2012,
SRA: Description Of The SRA System As Used For MUC-6,1,8.565907828373913,7,1996,2002
Robust Disambiguation of Named Entities in Text,1,5.307215445427923,2,2012,
Corpus-Guided Sentence Generation of Natural Images,1,5.307215445427916,2,2012,
A Statistical Approach To The Semantics Of Verb-Particles,1,5.3210208886034,5,2003,2007
MEANT: An inexpensive high-accuracy semi-automatic metric for evaluating translation utility based on semantic roles,1,4.171623374309577,2,2012,
Coping With Syntactic Ambiguity Or How To Put The Block In The Box On The Table,1,12.925296577830194,14,1984,1997
A Graph Model For Unsupervised Lexical Acquisition,1,4.589000427610956,2,2009,2010
Extraction Of Semantic Information From An Ordinary English Dictionary And Its Evaluation,1,6.373763112240592,5,1989,1993
A Discriminative Latent Variable Model for Statistical Machine Translation,1,7.867808971036892,3,2009,2011
Automatic Rule Induction For Unknown-Word Guessing,1,10.326932889890054,10,1998,2007
Example-Based Correction Of Word Segmentation And Part Of Speech Labelling,1,4.048006429661518,8,1993,2000
Toward A Synthesis Of Two Accounts Of Discourse Structure,1,5.791166272652381,9,1997,2005
A Bayesian Hybrid Method For Context-Sensitive Spelling Correction,1,6.889566251724578,9,1996,2004
Implementing Systemic Classification By Unification,1,10.667456643419548,9,1989,1997
Learning Subjective Nouns Using Extraction Pattern Bootstrapping,1,4.739656881987818,4,2005,2008
Automatic Construction Of A Hypernym-Labeled Noun Hierarchy From Text,1,13.961446686992305,8,2002,2009
A Semantic Approach To IE Pattern Induction,1,6.677639454203992,2,2006,2007
Driving Semantic Parsing from the World’s Response,1,8.173964170924092,3,2011,
CoNLL-X Shared Task On Multilingual Dependency Parsing,1,11.005165076045929,7,2007,
JPSG Parser On Constraint Logic Programming,1,4.4980378815231035,5,1990,1994
A Latent Dirichlet Allocation Method for Selectional Preferences,1,11.05370650277862,3,2011,
Lattice-based Minimum Error Rate Training for Statistical Machine Translation,1,8.08905992338725,5,2009,
Word Sense Ambiguation: Clustering Related Senses,1,4.451106241900758,5,1996,2000
Computational Generation of Referring Expressions: A Survey,1,4.782566976043238,1,2013,
Recognizing Stances in Ideological On-Line Debates,1,4.26403180226996,3,2011,
Acquiring Lexical Generalizations From Corpora: A Case Study For Diathesis Alternations,1,5.807838684142894,6,1999,2004
Relating Syntax And Semantics: The Syntactico-Semantic Lexicon Of The System VIE-LANG,1,4.019091107092676,6,1985,1990
Native Language Detection with Tree Substitution Grammars,1,4.928162209799619,1,2013,
Fast Parsing Using Pruning And Grammar Specialization,1,6.585477308114523,5,1997,2001
Improving Statistical Machine Translation Using Word Sense Disambiguation,1,6.452735590734506,6,2008,
Phylogenetic Grammar Induction,1,4.9923828097756555,3,2011,
The Infinite PCFG Using Hierarchical Dirichlet Processes,1,4.4227492161854585,4,2008,2011
Constituent Coordination In Lexical-Functional Grammar,1,4.26201768275215,8,1989,1996
Learning Similarity-Based Word Sense Disambiguation From Sparse Data,1,4.562042980182161,6,1997,2002
Generating Referring Expressions Involving Relations,1,4.466803230166164,10,1997,2006
Joshua: An Open Source Toolkit for Parsing-Based Machine Translation,1,15.82751109701537,4,2010,
Discourse Relations And Defeasible Knowledge,1,10.04571964847442,9,1991,1999
Structure-Aware Review Mining and Summarization,1,3.9802447685726348,2,2012,
Automatic Identification Of Word Translations From Unrelated English And German Corpora,1,4.90787503479505,3,2002,2004
Distributional Memory: A General Framework for Corpus-Based Semantics,1,11.72947501205795,3,2011,
Edge-Based Best-First Chart Parsing,1,4.5757899276437435,9,1998,2006
Syntactic Processing Using the Generalized Perceptron and Beam Search,1,4.422555969023781,2,2012,
Weakly Supervised Learning of Semantic Parsers for Mapping Instructions to Actions,1,4.928162209799619,1,2013,
Named Entity Recognition in Tweets: An Experimental Study,1,10.173726378054235,2,2012,
Stochastic Representation Of Conceptual Structure In The ATIS Task,1,3.859740451105302,4,1991,1994
Parsing With Flexibility Dynamic Strategies And Idioms In Mind,1,6.351281094208973,9,1990,1998
Building A Generation Knowledge Source Using Internet-Accessible Newswire,1,4.652792051226283,7,1998,2004
Named Entity Recognition Using An HMM-Based Chunk Tagger,1,11.152150403525592,5,2002,2006
Multi-Engine Machine Translation Guided By Explicit Word Matching,1,7.439631137313093,3,2007,2009
Local Phrase Reordering Models For Statistical Machine Translation,1,4.751631112321103,4,2006,2009
Computational Complexity In Two-Level Morphology,1,4.3976995901758436,9,1986,1994
Chunking With Maximum Entropy Models,1,4.08018890185436,8,2000,2007
Word Identification For Mandarin Chinese Sentences,1,8.90460034160148,12,1992,2003
A Class-Based Approach To Word Alignment,1,5.083124144305099,10,1997,2006
SemEval-2010 Task 8: Multi-Way Classification of Semantic Relations Between Pairs of Nominals,1,4.546950151529666,2,2010,2011
A DP based Search Algorithm for Statistical Machine Translation,1,7.059002270025045,6,1999,2004
SemEval-2007 Task 02: Evaluating Word Sense Induction and Discrimination Systems,1,4.523172337865951,2,2009,2010
Backward Machine Transliteration By Learning Phonetic Similarity,1,4.549947759402559,6,2003,2008
Lateen EM: Unsupervised Training with Multiple Objectives Applied to Dependency Grammar Induction,1,3.9802447685726374,2,2012,
The IPS System,1,4.503363422716296,9,1993,2001
Disambiguating Noun Groupings With Respect To Wordnet Senses,1,19.00015955493644,6,1996,2001
An Integrated Framework For Semantic And Pragmatic Interpretation,1,7.186547806589573,5,1989,1993
